1000,0.656780,8, 0, 
100,0.007374,8, 0, 
10,0.001020,8, 0, 
250,0.026791,8, 0, 
5000,41.659211,8, 0, 
500,0.103826,8, 0, 
50,0.003975,8, 0, 
750,0.294373,8, 0, 
1000,1.042233,8, 1, 
100,0.001156,8, 1, 
10,0.000013,8, 1, 
250,0.016491,8, 1, 
5000,131.438311,8, 1, 
500,0.131956,8, 1, 
50,0.000258,8, 1, 
750,0.442207,8, 1, 
